_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
64c90013eec826fbdc31ac65||61.59|87.23|73.59|63.87|77,7,0,2|time|15|-1|5|15|0|13.03|false|false|english|none|normal|false|false|false||1690894355000
64c8fff1eec826fbdc31ab2f||69.56|90.29|81.56|80.93|87,7,1,0|time|15|-1|13|15.01|0|40.94|false|false|english|none|normal|false|false|false||1690894321000
64c8ffb1eec826fbdc31a8d1||86.35|100|86.35|80.89|108,0,0,0|time|15|-1|43|15.01|0|111.48|false|false|english|none|normal|false|false|false||1690894257000
64c8fee2eec826fbdc31a152||69.57|88.68|82.37|67.96|87,6,1,0|time|15|-1|74|15.01|0|146.17|false|false|english|none|normal|false|false|false||1690894050000
64c8df36eec826fbdcf36d5d|true|68.17|92.59|68.17|72.51|125,0,0,0|words|25|-1|141|22.01|1|290.46|false|false|english|none|normal|false|false|false||1690885942000
64c8ad86eec826fbdc92cdaa|true|107.2|100|107.2|73.98|48,0,0,0|words|10|-1|29|5.37|0|61.63|false|false|english|none|normal|false|false|false||1690873222000
64c8ad17eec826fbdc8bfd5c||94.15|100|94.15|77.35|46,0,0,0|words|10|-1|4|5.86|0|6.84|false|false|english|none|normal|false|false|false||1690873111000
64c8ad06eec826fbdc8bfce4||75.39|96.15|75.39|77.48|50,0,0,0|words|10|-1|34|7.96|0|72.15|false|false|english|none|normal|false|false|false||1690873094000
64c8ac98eec826fbdc8bf9c1|true|95.58|94.34|105.74|85.44|47,1,1,0|words|10|-1|2|5.9|0|8.84|false|false|english|none|normal|false|false|false||1690872984000
64c8aa43eec826fbdc8be9b5|true|77.16|97.03|79.16|74.3|193,2,0,0|time|30|-1|81|30.01|0|213.98|false|false|english|none|normal|false|false|false||1690872387000
64c8a906eec826fbdc8513ee||69.19|92.42|77.98|70.57|173,6,2,1|time|30|-1|245|30.01|0|949.1|false|false|english|none|normal|false|false|false||1690872070000
64c874a7eec826fbdc1db527|true|89.53|100|89.53|88.15|112,0,0,0|time|15|-1|17|15.01|0|39.73|false|false|english|none|normal|false|false|false||1690858662000
64c8744ceec826fbdc1db29f||74.38|96.94|77.57|77.74|93,1,0,0|time|15|-1|20|15.01|0|51.99|false|false|english|none|normal|false|false|false||1690858572000
64c873e6eec826fbdc1db019||70.38|98.88|70.38|75.8|88,0,0,0|time|15|-1|7|15.01|0|12.76|false|false|english|none|normal|false|false|false||1690858470000
64c873c4eec826fbdc1daf28||59.99|95.24|65.59|66.25|75,2,0,0|time|15|-1|2|15|0|3.41|false|false|english|none|normal|false|false|false||1690858436000
64c873afeec826fbdc1daeb3||73.54|97.94|77.53|83.19|92,1,0,0|time|15|-1|22|15.01|0|65.14|false|false|english|none|normal|false|false|false||1690858415000
64c8733beec826fbdc1dac1d||72.77|95.88|76.76|76.81|91,2,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1690858298000
64c8732aeec826fbdc1dabc4||73.54|97.89|73.54|81.17|92,0,0,0|time|15|-1|20|15.01|0|65.06|false|false|english|none|normal|false|false|false||1690858282000
64c872c7eec826fbdc1da974||72.74|95.92|76.74|77.05|91,1,0,0|time|15|-1|25|15.01|0|53.35|false|false|english|none|normal|false|false|false||1690858183000
64c7cd110726bb80418c6442||82.35|100|82.35|78.82|103,0,0,0|time|15|-1|8|15.01|0|15.72|false|false|english|none|normal|false|false|false||1690815761000
64c7c8fb0726bb8041857034||74.35|94.23|81.55|73.42|93,4,0,0|time|15|-1|21|15.01|0|77.13|false|false|english|none|normal|false|false|false||1690814715000
64c79c700726bb80412b9093||72.35|88.24|86.74|73.89|181,13,4,2|time|30|-1|2|30.02|0|3.57|false|false|english|none|normal|false|false|false||1690803312000
64c795ec0726bb80411dc8b8|true|60.79|90.22|68.49|67.44|608,21,1,4|time|120|-1|50|120.01|0|300.77|false|false|english|none|normal|false|false|false||1690801644000
64c7747c0726bb8041d8df13||78.35|100|78.35|79.19|98,0,0,0|time|15|-1|16|15.01|0|49.04|false|false|english|none|normal|false|false|false||1690793084000
64c773ac0726bb8041d8d94c||69.55|100|69.55|80.9|87,0,0,0|time|15|-1|68|15.01|0|152.66|false|false|english|none|normal|false|false|false||1690792876000
64c772750726bb8041d8d0b7||87.94|96.67|95.94|82.92|110,2,0,1|time|15|-1|148|15.01|0|297.53|false|false|english|none|normal|false|false|false||1690792565000
64c7708e0726bb8041d1f7e6||83.14|97.3|87.14|73.98|104,0,0,1|time|15|-1|67|15.01|0|153.15|false|false|english|none|normal|false|false|false||1690792078000
64c724b20726bb8041415811|true|88.74|100|88.74|78.04|111,0,0,0|time|15|-1|79|15.01|0|249.01|false|false|english|none|normal|false|false|false||1690772658000
64c66ef10726bb8041dbd855||79.15|96.19|82.35|81.93|99,2,0,0|time|15|-1|111|15.01|0|333.04|false|false|english|none|normal|false|false|false||1690726129000
64b26bc673193c702eebbbf4||83.14|98.11|83.14|74.97|104,0,0,0|time|15|-1|2|15.01|0|3.42|false|false|english|none|normal|false|false|false||1689414598000
64b26b5173193c702eebb925||87.94|99.1|87.94|79.18|110,0,0,0|time|15|-1|7|15.01|0|28.69|false|false|english|none|normal|false|false|false||1689414481000
64b11ca773193c702e641e83||71.95|96.77|71.95|67.64|90,0,0,0|time|15|-1|30|15.01|0|70.16|false|false|english|none|normal|false|false|false||1689328807000
64af84e873193c702e54dc35||71.2|100|71.2|69.56|89,0,0,0|time|15|-1|6|15|0|23.17|false|false|english|none|normal|false|false|false||1689224424000
64af814573193c702e4766e4||63.96|97.56|63.96|64.12|80,0,0,0|time|15|-1|20|15.01|0|63.24|false|false|english|none|normal|false|false|false||1689223493000
64af80e073193c702e4764bd||70.35|98.9|70.35|79.62|88,0,0,0|time|15|-1|8|15.01|0|27.31|false|false|english|none|normal|false|false|false||1689223392000
64af80a973193c702e47637c||68|94.74|72|75.09|85,1,0,0|time|15|-1|7|15|0|18.03|false|false|english|none|normal|false|false|false||1689223337000
64af807f73193c702e476285||71.95|100|71.95|76.43|90,0,0,0|time|15|-1|55|15.01|0|174.96|false|false|english|none|normal|false|false|false||1689223295000
64af7f8373193c702e475c41||74.35|97.89|74.35|77.92|93,0,0,0|time|15|-1|38|15.01|0|149.77|false|false|english|none|normal|false|false|false||1689223043000
64aebea773193c702ed30187||76.65|100|76.65|78.05|96,0,0,0|time|15|-1|11|15.03|0|45.96|false|false|english|none|normal|false|false|false||1689173671000
64aebe5f73193c702ed2fef2||72.75|98.91|72.75|88.29|91,0,0,0|time|15|-1|20|15.01|0|48.62|false|false|english|none|normal|false|false|false||1689173599000
64aebe0c73193c702ed2fbea||73.5|97.87|73.5|76.36|92,0,0,0|time|15|-1|1|15.02|0|1.77|false|false|english|none|normal|false|false|false||1689173516000
64aebdf873193c702ed2fb3f||75.85|96.97|75.85|78.01|95,0,0,0|time|15|-1|5|15.03|0|5.26|false|false|english|none|normal|false|false|false||1689173496000
64aebdbd73193c702ed2f913||79.89|100|79.89|73.36|100,0,0,0|time|15|-1|19|15.02|0|42.46|false|false|english|none|normal|false|false|false||1689173437000
64aebd6e73193c702ed2f5e5||79.15|98.02|79.15|77.99|99,0,0,0|time|15|-1|101|15.01|0|277.37|false|false|english|none|normal|false|false|false||1689173358000
64ae8b9373193c702e73d0ab||83.94|99.07|83.94|71.56|105,0,0,0|time|15|-1|125|15.01|0|299.73|false|false|english|none|normal|false|false|false||1689160595000
64ad31e573193c702ed5ab74||71.15|97.8|71.15|72.11|89,0,0,0|time|15|-1|85|15.01|0|235.55|false|false|english|none|normal|false|false|false||1689072101000
64aa970173193c702ed8bf80||79.95|99.04|83.14|76.76|100,1,0,0|time|15|-1|39|15.01|0|66.06|false|false|english|none|normal|false|false|false||1688901377000
64aa5dae73193c702e662ebf||80|99.06|84.8|73.42|100,0,0,1|time|15|-1|4|15|0|9.34|false|false|english|none|normal|false|false|false||1688886702000
64a9262c73193c702e1581dc|true|60.49|92.68|62.39|63.94|605,4,1,0|time|120|-1|105|120.01|0|436.94|false|false|english|none|normal|false|false|false||1688806956000
64a84bdd73193c702e7466be||71.15|97.85|73.55|78.6|89,1,0,0|time|15|-1|14|15.01|0|36.29|false|false|english|none|normal|false|false|false||1688751069000
64a7f86373193c702ed2286c|true|87.94|99.1|87.94|89.19|110,0,0,0|time|15|-1|5|15.01|0|19.1|false|false|english|none|normal|false|false|false||1688729699000
64a639e573193c702e7aa905||51.19|94.87|51.19|59.52|109,0,0,0|quote|99|1|15|25.55|0|82.86|false|false|english|none|normal|false|false|false||1688615396000
64a6393a73193c702e7aa4bc||38.37|89.59|38.92|47.17|346,2,0,0|quote|1510|2|0|108.21|1|0|false|false|english|none|normal|false|false|false||1688615226000
64a638c973193c702e77500d||60.26|95.45|60.26|69.24|105,0,0,0|quote|31|1|3|20.91|0|6.14|false|false|english|none|normal|false|false|false||1688615113000
64a638a773193c702e73fd59||49.3|94.74|49.3|56.12|53,0,0,0|quote|5690|0|1|12.9|0|0.73|false|false|english|none|normal|false|false|false||1688615079000
64a6389273193c702e73fcdc||58.43|98.53|58.43|59.94|67,0,0,0|quote|17|0|7|13.76|0|60.63|false|false|english|none|normal|false|false|false||1688615058000
64a6382a73193c702e73fa58||43.4|92.82|43.4|52.41|374,0,0,0|quote|1598|2|0|103.4|2|0|false|false|english|none|normal|false|false|false||1688614954000
64a637bb73193c702e73f7e2||43.33|85.87|43.33|45.23|78,0,0,0|quote|3256|0|0|21.6|0|0|false|false|english|none|normal|false|false|false||1688614843000
64a6379f73193c702e73f758||35.16|92.46|35.16|40.72|232,0,0,0|quote|4814|1|1|79.18|4|36.9|false|false|english|none|normal|false|false|false||1688614815000
64a6372573193c702e73f49b||39.56|88.57|40.6|52.19|152,1,0,1|quote|1459|1|0|46.11|0|0|false|false|english|none|normal|false|false|false||1688614693000
64a636f573193c702e73f38a||45.42|87.69|48.73|59.81|55,1,0,0|quote|968|0|67|14.53|0|368.88|false|false|english|none|normal|false|false|false||1688614645000
64a6345073193c702e6d40c6||78.35|100|78.35|81.58|98,0,0,0|time|15|-1|5|15.01|0|21.26|false|false|english|none|normal|false|false|false||1688613968000
64a5649c73193c702ee030fb||72.75|100|72.75|80.53|91,0,0,0|time|15|-1|47|15.01|0|148.59|false|false|english|none|normal|false|false|false||1688560796000
64a5023a73193c702e23ab0b||67.11|97.73|70.31|78.56|84,2,0,0|time|15|-1|42|15.02|0|181.52|false|false|english|none|normal|false|false|false||1688535610000
64a24ea273193c702ef7f955||79.95|99.01|79.95|73.73|100,0,0,0|time|15|-1|58|15.01|0|154.41|false|false|english|none|normal|false|false|false||1688358562000
64a24dc273193c702ef7f369||83.14|94.83|92.74|84.72|104,4,0,0|time|15|-1|70|15.01|0|236.03|false|false|english|none|normal|false|false|false||1688358338000
64a1852f73193c702e7a341d||78.35|96.19|81.55|73.4|98,2,0,0|time|15|-1|21|15.01|0|47.29|false|false|english|none|normal|false|false|false||1688306991000
64a184d773193c702e7a3118|true|86.34|99.08|86.34|76.18|108,0,0,0|time|15|-1|7|15.01|0|19.04|false|false|english|none|normal|false|false|false||1688306903000
649ee39d35448da8d3e1a1c1||72.75|100|72.75|76.33|91,0,0,0|time|15|-1|9|15.01|0|29.14|false|false|english|none|normal|false|false|false||1688134557000
649ecbef35448da8d3b296a1||68.75|93.62|71.95|73.64|86,2,0,0|time|15|-1|16|15.01|0|29.76|false|false|english|none|normal|false|false|false||1688128495000
649ecbab35448da8d3b2944a||72.75|92.16|78.35|81.24|91,2,1,0|time|15|-1|2|15.01|0|4.75|false|false|english|none|normal|false|false|false||1688128427000
649ecb9335448da8d3b2938c||75.2|98.95|75.2|70.23|94,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1688128403000
649ecb8335448da8d3b292e4||70.35|94.62|70.35|77.04|88,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1688128387000
649ecb7335448da8d3b2926d||67.16|95.45|67.16|72.26|84,0,0,0|time|15|-1|26|15.01|0|131.31|false|false|english|none|normal|false|false|false||1688128371000
649ecac435448da8d3af3f44|true|55.96|96.05|59.16|75.6|70,1,0,0|time|15|-1|1|15.01|0|0.65|false|false|english_1k|none|normal|false|false|false||1688128196000
649ecab335448da8d3abf133||44|94.92|44.8|61.22|55,1,0,0|time|15|-1|0|15|0|0|false|false|english_1k|none|normal|false|false|false||1688128179000
649ecaa235448da8d3abf0ab||43.2|90.48|46.4|70.91|54,1,0,0|time|15|-1|0|15|0|0|false|false|english_1k|none|normal|false|false|false||1688128162000
649eca9135448da8d3abf02a|true|49.6|94.52|55.2|63.36|62,1,0,0|time|15|-1|0|15|0|0|false|false|english_1k|none|normal|false|false|false||1688128145000
649eca8135448da8d3abef8d|true|47.2|92.42|47.2|67.02|59,0,0,0|time|15|-1|1|15|0|0.86|false|false|english_1k|none|normal|false|false|false||1688128129000
649eca6f35448da8d3abeef5|true|43.17|93.55|46.37|59.67|54,1,0,0|time|15|-1|15|15.01|0|37.93|false|false|english_1k|none|normal|false|false|false||1688128111000
649ec9e335448da8d3abea5b||73.55|88.29|88.74|80.39|92,9,1,1|time|15|-1|68|15.01|0|228.27|false|false|english|none|normal|false|false|false||1688127971000
649ec8b435448da8d3abe07e||69.55|93.07|80.75|80.1|87,4,1,1|time|15|-1|13|15.01|0|42.04|false|false|english|none|normal|false|false|false||1688127668000
649ec86d35448da8d3abde69||76.75|98.98|76.75|78.45|96,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1688127597000
649ec85d35448da8d3abdde3||76.8|100|76.8|74.61|96,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1688127581000
649ea25335448da8d362280a|true|41.5|90.21|41.5|42.38|415,0,0,0|time|120|-1|0|120.01|2|0|true|false|english|none|normal|false|false|false||1688117843000
649ea01835448da8d35b7e46||63.96|95.24|63.96|74.08|80,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1688117272000
649ea00835448da8d35b7de1||66.36|94.62|71.15|74.19|83,1,0,0|time|15|-1|18|15.01|0|79.65|false|false|english|none|normal|false|false|false||1688117256000
649e9f7b35448da8d35b79f9||75.9|97.94|75.9|83.19|95,0,0,0|time|15|-1|1|15.02|0|1.73|false|false|english|none|normal|false|false|false||1688117115000
649e9eeb35448da8d35b75e1||63.16|91.01|66.36|68.95|79,2,0,0|time|15|-1|2|15.01|0|4.24|false|false|english|none|normal|false|false|false||1688116971000
649e9ed535448da8d35b7540||61.6|91.67|61.6|68.19|77,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1688116949000
649e9ec535448da8d35b74cf||75.15|95.92|75.15|71.58|94,0,0,0|time|15|-1|12|15.01|0|41.17|false|false|english|none|normal|false|false|false||1688116933000
649e9e5135448da8d35b71da||74.35|96.97|79.15|77.32|93,2,0,0|time|15|-1|18|15.01|0|72.21|false|false|english|none|normal|false|false|false||1688116817000
649af00a969c208ffd1d5c1b||24.3|91.88|25|52.76|243,1,0,0|time|120|-1|1|120.01|1|10.51|false|false|english|none|normal|false|false|false||1687875594000
649aef74969c208ffd1d5613||22.2|91.41|23.8|54|222,2,0,0|time|120|-1|47|120.01|0|232.23|false|false|english|none|normal|false|false|false||1687875444000
649a677b969c208ffd187004||65.79|94.74|70.59|70.35|329,7,0,2|time|60|-1|24|60.01|0|131.97|false|false|english|none|normal|false|false|false||1687840635000
649a6699969c208ffd186a18|true|33.79|90|33.79|59.19|169,0,0,0|time|60|-1|10|60.01|0|46.94|false|false|english_450k|none|normal|false|false|false||1687840409000
649a6617969c208ffd1866fd|true|36.19|88.84|38.19|53.56|181,1,0,0|time|60|-1|1|60.01|0|1.85|false|false|english_10k|none|normal|false|false|false||1687840279000
649a65d5969c208ffd186566|true|35.39|91.46|35.39|57.58|177,0,0,0|time|60|-1|12|60.01|0|178.33|false|false|english_10k|none|normal|false|false|false||1687840213000
649a64d2969c208ffd11c99d||60.78|97.48|62.78|77.07|152,1,0,0|time|30|-1|6|30.01|0|35.46|false|false|english|none|normal|false|false|false||1687839954000
649a6489969c208ffd11c7b0||61.6|96.97|64.4|69.31|154,2,1,0|time|30|-1|7|30|0|30.58|false|false|english|none|normal|false|false|false||1687839881000
649a643c969c208ffd11c5a2||64.78|99.39|64.78|73.68|162,0,0,0|time|30|-1|7|30.01|0|35.64|false|false|english|none|normal|false|false|false||1687839804000
649a63f2969c208ffd11c3b3||57.58|95.06|63.58|69.91|144,3,0,0|time|30|-1|1|30.01|0|2.74|false|false|english|none|normal|false|false|false||1687839730000
649a63cd969c208ffd11c2c2||62.36|100|62.36|70.88|78,0,0,0|time|15|-1|4|15.01|0|10.63|false|false|english|none|normal|false|false|false||1687839693000
649a63ae969c208ffd11c1e3||55.2|94.74|59.2|76.68|69,1,0,0|time|15|-1|4|15|0|10|false|false|english|none|normal|false|false|false||1687839662000
649a6390969c208ffd11c114||58.4|97.33|58.4|73.67|73,0,0,0|time|15|-1|1|15|0|2.31|false|false|english|none|normal|false|false|false||1687839632000
649a637c969c208ffd11c094||49.6|100|49.6|59.67|62,0,0,0|time|15|-1|1|15|0|5.33|false|false|english|none|normal|false|false|false||1687839612000
649a6363969c208ffd11bfe2||57.6|98.63|57.6|75.27|72,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1687839587000
649a6352969c208ffd11bf66||54.36|98.55|54.36|60.49|68,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1687839570000
649a6342969c208ffd11bee7||53.6|98.53|53.6|77.41|67,0,0,0|time|15|-1|1|15|0|14.89|false|false|english|none|normal|false|false|false||1687839554000
649a631f969c208ffd11bdf0||47.97|95.31|47.97|69.79|60,0,0,0|time|15|-1|2|15.01|0|4.22|false|false|english|none|normal|false|false|false||1687839519000
6499766c969c208ffd4b768a||67.16|94.62|72.75|77.81|84,2,0,0|time|15|-1|39|15.01|0|136.75|false|false|english|none|normal|false|false|false||1687778924000
649975aa969c208ffd4b6fd6||68.75|98.85|68.75|78.01|86,0,0,0|time|15|-1|7|15.01|0|21.85|false|false|english|none|normal|false|false|false||1687778730000
6499757e969c208ffd4b6e3d||62.36|98.75|62.36|67.41|78,0,0,0|time|15|-1|9|15.01|0|20.95|false|false|english|none|normal|false|false|false||1687778686000
64997551969c208ffd4b6cda||60|94.94|60|71.87|75,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1687778641000
64997540969c208ffd4b6c36||58.36|97.4|58.36|74.49|73,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1687778624000
64997530969c208ffd4b6b92||55.16|96|59.16|75.78|69,1,0,0|time|15|-1|130|15.01|0|641.8|false|false|english|none|normal|false|false|false||1687778608000
64997033969c208ffd44afd6||77.55|98.98|77.55|80.75|97,0,0,0|time|15|-1|36|15.01|0|131.18|false|false|english|none|normal|false|false|false||1687777331000
6497c2f090aeadaf59158f4b||59.96|96.15|59.96|68.44|75,0,0,0|time|15|-1|12|15.01|0|46.03|false|false|english|none|normal|false|false|false||1687667440000
649679a490aeadaf59a526a2||69.6|100|69.6|83.11|87,0,0,0|time|15|-1|9|15|0|40.32|false|false|english|none|normal|false|false|false||1687583140000
64906380ab175630bcb42ac2||69.6|96.67|69.6|72.79|87,0,0,0|time|15|-1|1|15|0|4.42|false|false|english|none|normal|false|false|false||1687184256000
6490636bab175630bcb429f3||68.8|93.75|73.6|73.98|86,1,0,0|time|15|-1|138|15|0|590.9|false|false|english|none|normal|false|false|false||1687184235000
648f15e8356638d49b062601||20.47|91.52|21.08|44.8|201,1,0,0|quote|2220|1|4|117.82|2|21.52|false|false|english|none|normal|false|false|false||1687098856000
648f13cd356638d49bff8ee4||25.4|94.8|25.7|50.89|254,0,1,0|time|120|-1|3|120.01|3|115.49|false|false|english|none|normal|false|false|false||1687098317000
648f12cf356638d49bff86ed||23.1|90.8|23.7|44.64|231,1,0,0|time|120|-1|2|120.02|6|24.96|false|false|english|none|normal|false|false|false||1687098063000
648eb37c356638d49b4cc925||71.15|98.89|71.15|74.91|89,0,0,0|time|15|-1|56|15.01|0|184.14|false|false|english|none|normal|false|false|false||1687073660000
648eb27d356638d49b498055||71.95|98.9|71.95|74.85|90,0,0,0|time|15|-1|11|15.01|0|36.26|false|false|english|none|normal|false|false|false||1687073405000
648eb23f356638d49b463b8d||69.55|97.75|69.55|75.03|87,0,0,0|time|15|-1|9|15.01|0|21.07|false|false|english|none|normal|false|false|false||1687073343000
648eb20f356638d49b463a88||76.75|98.97|76.75|76.81|96,0,0,0|time|15|-1|23|15.01|0|66.26|false|false|english|none|normal|false|false|false||1687073295000
648c7c8d356638d49b255b31||22.3|88.59|23.7|49.01|223,2,0,0|time|120|-1|0|120.01|4|0|false|false|english|none|normal|false|false|false||1686928525000
648c7bff356638d49b1ed257||24.8|93.98|24.8|51.3|248,0,0,0|time|120|-1|0|120.01|5|0|false|false|english|none|normal|false|false|false||1686928383000
648c7b78356638d49b1ecdc1||21|87.55|22.3|42.85|210,3,0,0|time|120|-1|0|120.01|4|0|false|false|english|none|normal|false|false|false||1686928248000
648c7aeb356638d49b1ec8c0||22.5|91.02|23.9|46.41|225,3,0,1|time|120|-1|0|120.01|4|0|false|false|english|none|normal|false|false|false||1686928107000
648c7a6a356638d49b1ec40b||21.3|90.08|21.7|49.31|213,0,0,1|time|120|-1|0|120.01|2|0|false|false|english|none|normal|false|false|false||1686927978000
648c79b1356638d49b1ebce2||23.5|90.64|24.6|50.04|235,2,0,0|time|120|-1|5|120.01|2|130.71|false|false|english|none|normal|false|false|false||1686927793000
648c7877356638d49b182dd4||22.8|91.47|23.9|52.92|228,2,0,0|time|120|-1|0|120.02|3|0|false|false|english|none|normal|false|false|false||1686927479000
648c77e4356638d49b18287a||23.8|94.64|25.1|51.62|238,1,1,0|time|120|-1|1|120.02|5|4.49|false|false|english|none|normal|false|false|false||1686927332000
648c7758356638d49b18230e||22|88.98|22.8|46.24|220,1,0,0|time|120|-1|1|120.01|4|95.94|false|false|english|none|normal|false|false|false||1686927192000
648c763a356638d49b181833||24.9|94.14|25.8|55.74|249,1,0,0|time|120|-1|0|120.01|2|0|false|false|english|none|normal|false|false|false||1686926906000
648c75b4356638d49b181320||23.1|93.08|24.8|54.93|231,3,1,0|time|120|-1|2|120.01|2|42.93|false|false|english|none|normal|false|false|false||1686926772000
648c199a266cd87a3a5d8302||70.35|96.88|75.95|74.61|88,1,0,0|time|15|-1|94|15.01|0|264|false|false|english|none|normal|false|false|false||1686903194000
648c1814266cd87a3a5d77cd||79.15|96.23|84.74|85.88|99,3,0,0|time|15|-1|81|15.01|0|198.84|false|false|english|none|normal|false|false|false||1686902804000
648beb05266cd87a3a07a09d||80|98.04|80|73.59|100,0,0,0|time|15|-1|10|15|0|15.52|false|false|english|none|normal|false|false|false||1686891269000
648beac8266cd87a3a079ed3||63.16|92.93|79.15|75.38|79,4,0,1|time|15|-1|2|15.01|0|1.13|false|false|english|none|normal|false|false|false||1686891208000
648be7a4266cd87a3a0105c7||70.35|98.88|70.35|76.59|88,0,0,0|time|15|-1|79|15.01|0|176.48|false|false|english|none|normal|false|false|false||1686890404000
648be690266cd87a3a00fe37||70.35|97.78|70.35|68.38|88,0,0,0|time|15|-1|55|15.01|0|154.32|false|false|english|none|normal|false|false|false||1686890128000
648be590266cd87a3a00f77e||64.76|90.82|78.35|80.75|81,6,0,1|time|15|-1|101|15.01|0|269.2|false|false|english|none|normal|false|false|false||1686889872000
648be3ef266cd87a3afa6a07||69.55|97.75|69.55|74.28|87,0,0,0|time|15|-1|20|15.01|0|47.67|false|false|english|none|normal|false|false|false||1686889455000
648be39e266cd87a3afa683c||72.75|96.88|76.75|78.05|91,2,0,0|time|15|-1|53|15.01|0|161.82|false|false|english|none|normal|false|false|false||1686889374000
648b27c26e859a802dea42a0||23.4|91.25|24.2|51.76|234,2,0,0|time|120|-1|9|120.01|2|280.33|false|false|english|none|normal|false|false|false||1686841282000
648b25d56e859a802de3ad4f||23|90.46|24|48.59|230,2,0,0|time|120|-1|0|120.01|2|0|false|false|english|none|normal|false|false|false||1686840789000
648b254b6e859a802de3a7c8||21.5|89.39|22.1|48.6|215,0,1,0|time|120|-1|2|120.01|1|15.26|false|false|english|none|normal|false|false|false||1686840651000
648b24a96e859a802de3a17c||20.3|91.45|21.9|43.36|203,3,0,0|time|120|-1|2|120.01|7|41.2|false|false|english|none|normal|false|false|false||1686840489000
648b23eb6e859a802de05956||22.3|91.27|23.3|48.91|223,3,0,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1686840299000
648b236a6e859a802ddd132f||19.7|86.84|19.7|42.08|197,0,0,0|time|120|-1|0|120.01|6|0|false|false|english|none|normal|false|false|false||1686840170000
648b22ea6e859a802ddd0e21||20.1|91.48|20.6|46.67|201,1,0,0|time|120|-1|0|120.01|6|0|false|false|english|none|normal|false|false|false||1686840042000
648b22696e859a802ddd0861||18|89.14|20|46.78|180,2,0,1|time|120|-1|0|120.01|1|0|false|false|english|none|normal|false|false|false||1686839913000
648b21c36e859a802ddd0129||24.1|94.51|24.1|48.73|241,0,0,0|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1686839747000
648b21346e859a802ddcfb2c||20.2|91.11|20.5|43.24|202,1,0,0|time|120|-1|38|120.01|7|73.75|false|false|english|none|normal|false|false|false||1686839604000
64893a4c23bb3a78f97a9b2c||75.15|98.95|75.15|73.16|94,0,0,0|time|15|-1|7|15.01|0|26.54|false|false|english|none|normal|false|false|false||1686714956000
64893a1b23bb3a78f97a99c2||64.76|97.73|69.55|75.21|81,0,0,1|time|15|-1|75|15.01|0|353.67|false|false|english|none|normal|false|false|false||1686714907000
647f42fa91a4a812e4894041||24.4|92.34|25.7|52.71|244,1,0,2|time|120|-1|0|120.01|3|0|false|false|english|none|normal|false|false|false||1686061818000
647f425b91a4a812e486007b||22.2|88.8|23.3|49.71|222,1,0,1|time|120|-1|1|120.01|1|4.29|false|false|english|none|normal|false|false|false||1686061659000
647f41b791a4a812e485f96f||20.7|88.26|24.8|53.63|207,6,2,0|time|120|-1|0|120.01|4|0|false|false|english|none|normal|false|false|false||1686061495000
647f413091a4a812e485f35c||23.4|93.36|24.2|50.22|234,1,1,0|time|120|-1|5|120.01|3|65|false|false|english|none|normal|false|false|false||1686061360000
647f403c91a4a812e485e9ab||19.9|86.1|23.9|46.34|199,6,2,1|time|120|-1|1|120.01|4|20.96|false|false|english|none|normal|false|false|false||1686061116000
647f3f9491a4a812e485e2fb||20|86.53|22.2|42.87|200,5,2,1|time|120|-1|0|120.01|2|0|false|false|english|none|normal|false|false|false||1686060948000
647f3eff91a4a812e47f6c45||22.8|90.04|23.9|49.18|228,1,1,0|time|120|-1|0|120.02|7|0|false|false|english|none|normal|false|false|false||1686060799000
647f3e6891a4a812e47f660e||22.3|91.3|23.5|51.56|223,1,1,0|time|120|-1|2|120.01|1|6.1|false|false|english|none|normal|false|false|false||1686060648000
647f3d3e91a4a812e47f598c||20.7|87.7|21.5|47.44|207,1,0,0|time|120|-1|0|120.02|2|0|false|false|english|none|normal|false|false|false||1686060350000
647f3cb891a4a812e47f53a5||22.3|89.81|24.6|52.62|223,4,0,0|time|120|-1|0|120.02|1|0|false|false|english|none|normal|false|false|false||1686060216000
647f3c3291a4a812e47f4e0e||20.4|86.29|22|44.78|204,4,0,0|time|120|-1|0|120.01|4|0|false|false|english|none|normal|false|false|false||1686060082000
